0,1,2,3,4,5,6,7,8,9,10
1.0,19.0,19.0,19.0,0.737,1.0,4.67,14.0,19.0,3.0,1
1.0,63.0,63.0,63.0,1.0,1.0,63.0,63.0,63.0,1.0,1
1.0,29.0,29.0,29.0,1.0,1.0,29.0,29.0,29.0,1.0,1
1.0,85.0,85.0,85.0,0.882,1.0,12.5,75.0,85.0,6.0,1
1.0,159.0,159.0,159.0,0.994,1.0,158.0,158.0,159.0,1.0,1
3.0,129.0,387.0,43.0,0.305,0.377,11.8,118.0,146.0,10.0,1
1.0,17.0,17.0,17.0,0.765,1.0,6.5,13.0,17.0,2.0,1
16.0,1.0,16.0,0.063,1.0,1.0,16.0,16.0,16.0,1.0,1
3.0,116.0,348.0,38.667,0.35600000000000004,0.371,62.0,124.0,129.0,2.0,1
1.0,23.0,23.0,23.0,0.348,1.0,1.6,8.0,23.0,5.0,1
1.0,36.0,36.0,36.0,0.306,1.0,1.83,11.0,36.0,6.0,1
1.0,47.0,47.0,47.0,1.0,1.0,47.0,47.0,47.0,1.0,1
4.0,2.0,8.0,0.5,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
1.0,126.0,126.0,126.0,0.992,1.0,125.0,125.0,126.0,1.0,1
2.0,537.0,1074.0,268.5,0.51,0.534,49.82,548.0,574.0,11.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
5.0,9.0,45.0,1.8,0.17800000000000002,0.5329999999999999,1.6,8.0,24.0,5.0,1
2.0,538.0,1076.0,269.0,0.518,0.596,29.32,557.0,641.0,19.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,1
21.0,4.0,84.0,0.19,0.31,0.643,3.71,26.0,54.0,7.0,1
21.0,2.0,42.0,0.095,0.738,0.738,31.0,31.0,31.0,1.0,1
3.0,544.0,1632.0,181.33,0.326,0.406,16.12,532.0,662.0,33.0,1
1.0,106.0,106.0,106.0,0.434,1.0,1.02,46.0,106.0,45.0,1
187.0,137.0,25619.0,0.733,0.899,0.991,29.29,23025.0,25400.0,786.0,1
53.0,48.0,2544.0,0.906,0.157,0.269,7.84,400.0,685.0,51.0,1
6.0,39.0,234.0,6.5,0.192,0.197,45.0,45.0,46.0,1.0,1
34.0,1.0,34.0,0.029,1.0,1.0,34.0,34.0,34.0,1.0,1
3.0,470.0,1410.0,156.67,0.35200000000000004,0.387,23.62,496.0,545.0,21.0,1
2.0,99.0,198.0,49.5,0.253,0.616,4.55,50.0,122.0,11.0,1
11.0,252.0,2772.0,22.909,0.092,0.095,63.75,255.0,262.0,4.0,1
101.0,99.0,9999.0,0.98,0.14,0.778,2.02,1398.0,7780.0,691.0,1
28.0,32.0,896.0,1.143,0.488,0.743,7.05,437.0,666.0,62.0,1
9.0,10.0,90.0,1.111,0.14400000000000002,0.522,6.5,13.0,47.0,2.0,1
1.0,84.0,84.0,84.0,0.917,1.0,19.25,77.0,84.0,4.0,1
84.0,1.0,84.0,0.012,1.0,1.0,84.0,84.0,84.0,1.0,1
6.0,13.0,78.0,2.167,0.103,0.449,4.0,8.0,35.0,2.0,1
1.0,36.0,36.0,36.0,0.583,1.0,4.2,21.0,36.0,5.0,1
1.0,34.0,34.0,34.0,0.471,1.0,1.07,16.0,34.0,15.0,1
3.0,537.0,1611.0,179.0,0.345,0.405,22.24,556.0,652.0,25.0,1
1.0,39.0,39.0,39.0,0.897,1.0,8.75,35.0,39.0,4.0,1
1.0,148.0,148.0,148.0,0.986,1.0,73.0,146.0,148.0,2.0,1
1.0,152.0,152.0,152.0,0.8220000000000001,1.0,11.36,125.0,152.0,11.0,1
2.0,325.0,650.0,162.5,0.485,0.537,28.64,315.0,349.0,11.0,1
1.0,107.0,107.0,107.0,0.8690000000000001,1.0,18.6,93.0,107.0,5.0,1
2.0,24.0,48.0,12.0,0.354,1.0,3.4,17.0,48.0,5.0,1
12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,1
1.0,14.0,14.0,14.0,0.857,1.0,12.0,12.0,14.0,1.0,1
2.0,537.0,1074.0,268.5,0.537,0.609,22.19,577.0,654.0,26.0,1
10.0,1.0,10.0,0.1,1.0,1.0,10.0,10.0,10.0,1.0,1
81.0,49.0,3969.0,0.605,0.113,0.398,2.26,449.0,1580.0,199.0,1
1.0,10.0,10.0,10.0,0.9,1.0,9.0,9.0,10.0,1.0,1
55.0,48.0,2640.0,0.873,0.142,0.364,4.26,375.0,960.0,88.0,1
1.0,36.0,36.0,36.0,0.722,1.0,8.67,26.0,36.0,3.0,1
1.0,161.0,161.0,161.0,0.41,1.0,1.02,66.0,161.0,65.0,1
1.0,73.0,73.0,73.0,0.616,1.0,3.75,45.0,73.0,12.0,1
1.0,214.0,214.0,214.0,1.0,1.0,214.0,214.0,214.0,1.0,1
1.0,114.0,114.0,114.0,0.939,1.0,21.4,107.0,114.0,5.0,1
1.0,44.0,44.0,44.0,0.909,1.0,20.0,40.0,44.0,2.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,14.0,14.0,14.0,0.5710000000000001,1.0,2.0,8.0,14.0,4.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
37.0,72.0,2664.0,1.946,0.12,0.257,7.64,321.0,685.0,42.0,1
31.0,105.0,3255.0,3.387,0.224,0.417,5.35,728.0,1358.0,136.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
2.0,98.0,196.0,49.0,0.48,0.653,9.4,94.0,128.0,10.0,1
160.0,286.0,45760.0,1.788,0.201,0.226,55.42,9199.0,10347.0,166.0,1
1.0,39.0,39.0,39.0,0.308,1.0,1.71,12.0,39.0,7.0,1
7.0,47.0,329.0,6.714,0.158,0.289,5.78,52.0,95.0,9.0,1
27.0,1.0,27.0,0.037000000000000005,1.0,1.0,27.0,27.0,27.0,1.0,1
2.0,536.0,1072.0,268.0,0.5379999999999999,0.737,30.37,577.0,790.0,19.0,1
24.0,18.0,432.0,0.75,0.139,0.377,2.07,60.0,163.0,29.0,1
22.0,22.0,484.0,1.0,0.107,0.473,1.79,52.0,229.0,29.0,1
3.0,113.0,339.0,37.667,0.35700000000000004,0.378,30.25,121.0,128.0,4.0,1
2.0,446.0,892.0,223.0,0.439,0.603,17.82,392.0,538.0,22.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
36.0,43.0,1548.0,1.194,0.117,0.183,3.07,181.0,283.0,59.0,1
94.0,2.0,188.0,0.021,0.516,0.516,97.0,97.0,97.0,1.0,1
2.0,14.0,28.0,7.0,0.464,0.536,13.0,13.0,15.0,1.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,0.594,32.11,578.0,638.0,18.0,1
1.0,379.0,379.0,379.0,0.963,1.0,60.83,365.0,379.0,6.0,1
2.0,537.0,1074.0,268.5,0.523,0.5670000000000001,62.44,562.0,609.0,9.0,1
1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1
63.0,66.0,4158.0,1.048,0.491,0.591,44.37,2041.0,2458.0,46.0,1
8.0,231.0,1848.0,28.875,0.872,0.882,179.0,1611.0,1630.0,9.0,1
2.0,64.0,128.0,32.0,0.531,0.586,17.0,68.0,75.0,4.0,1
197.0,198.0,39006.0,1.005,0.273,0.332,46.93,10654.0,12964.0,227.0,1
