0,1,2,3,4,5,6,7,8,9,10
4.0,524.0,2096.0,131.0,0.542,0.603,40.57,1136.0,1264.0,28.0,1
11.0,48.0,528.0,4.364,0.237,0.39,7.35,125.0,206.0,17.0,1
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,1
1.0,27.0,27.0,27.0,0.407,1.0,1.83,11.0,27.0,6.0,1
1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1
178.0,140.0,24920.0,0.787,0.574,0.649,21.52,14292.0,16177.0,664.0,1
158.0,167.0,26386.0,1.057,0.16,0.276,8.24,4213.0,7279.0,511.0,1
1.0,52.0,52.0,52.0,0.962,1.0,25.0,50.0,52.0,2.0,1
1.0,55.0,55.0,55.0,0.564,1.0,10.33,31.0,55.0,3.0,1
31.0,37.0,1147.0,1.194,0.189,0.555,2.07,217.0,637.0,105.0,1
1.0,193.0,193.0,193.0,0.57,1.0,2.97,110.0,193.0,37.0,1
83.0,314.0,26062.0,3.783,0.282,0.619,8.77,7353.0,16139.0,838.0,1
168.0,145.0,24360.0,0.863,0.7979999999999999,0.963,13.06,19430.0,23457.0,1488.0,1
94.0,2.0,188.0,0.021,0.516,0.516,97.0,97.0,97.0,1.0,1
1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1
1.0,16.0,16.0,16.0,1.0,1.0,16.0,16.0,16.0,1.0,1
1.0,95.0,95.0,95.0,1.0,1.0,95.0,95.0,95.0,1.0,1
2.0,6.0,12.0,3.0,0.667,1.0,4.0,8.0,12.0,2.0,1
6.0,47.0,282.0,7.832999999999998,0.202,0.202,57.0,57.0,57.0,1.0,1
6.0,13.0,78.0,2.167,0.103,0.449,4.0,8.0,35.0,2.0,1
47.0,1.0,47.0,0.021,1.0,1.0,47.0,47.0,47.0,1.0,1
8.0,5.0,40.0,0.625,0.275,0.45,3.67,11.0,18.0,3.0,1
6.0,21.0,126.0,3.5,0.246,0.254,31.0,31.0,32.0,1.0,1
1.0,199.0,199.0,199.0,0.945,1.0,37.6,188.0,199.0,5.0,1
2.0,46.0,92.0,23.0,0.5870000000000001,0.7609999999999999,18.0,54.0,70.0,3.0,1
1.0,36.0,36.0,36.0,0.583,1.0,4.2,21.0,36.0,5.0,1
1.0,161.0,161.0,161.0,0.41,1.0,1.02,66.0,161.0,65.0,1
28.0,32.0,896.0,1.143,0.481,0.742,7.43,431.0,665.0,58.0,1
19.0,47.0,893.0,2.474,0.078,0.112,3.89,70.0,100.0,18.0,1
9.0,6.0,54.0,0.667,0.407,0.519,5.5,22.0,28.0,4.0,1
1.0,39.0,39.0,39.0,0.897,1.0,8.75,35.0,39.0,4.0,1
153.0,158.0,24174.0,1.033,0.5870000000000001,0.6409999999999999,46.95,14180.0,15491.0,302.0,1
163.0,161.0,26243.0,0.988,0.523,0.897,8.4,13725.0,23547.0,1634.0,1
68.0,34.0,2312.0,0.5,0.224,0.526,2.44,519.0,1215.0,213.0,1
2.0,446.0,892.0,223.0,0.439,0.603,17.82,392.0,538.0,22.0,1
21.0,2.0,42.0,0.095,0.738,0.738,31.0,31.0,31.0,1.0,1
2.0,49.0,98.0,24.5,0.51,0.51,50.0,50.0,50.0,1.0,1
37.0,72.0,2664.0,1.946,0.12,0.257,7.64,321.0,685.0,42.0,1
1.0,69.0,69.0,69.0,0.667,1.0,4.18,46.0,69.0,11.0,1
8.0,16.0,128.0,2.0,0.156,0.8590000000000001,5.0,20.0,110.0,4.0,1
1.0,43.0,43.0,43.0,0.907,1.0,9.75,39.0,43.0,4.0,1
36.0,96.0,3456.0,2.667,0.096,0.207,7.7,331.0,717.0,43.0,1
166.0,472.0,78352.0,2.843,0.359,0.547,17.12,28093.0,42821.0,1641.0,1
3.0,116.0,348.0,38.667,0.385,0.494,33.5,134.0,172.0,4.0,1
1.0,136.0,136.0,136.0,0.963,1.0,32.75,131.0,136.0,4.0,1
187.0,137.0,25619.0,0.733,0.899,0.991,29.29,23025.0,25400.0,786.0,1
1.0,20.0,20.0,20.0,0.75,1.0,3.0,15.0,20.0,5.0,1
1.0,16.0,16.0,16.0,0.938,1.0,15.0,15.0,16.0,1.0,1
1.0,148.0,148.0,148.0,0.986,1.0,73.0,146.0,148.0,2.0,1
4.0,108.0,432.0,27.0,0.778,0.826,56.0,336.0,357.0,6.0,1
2.0,20.0,40.0,10.0,0.675,0.675,27.0,27.0,27.0,1.0,1
42.0,1.0,42.0,0.024,1.0,1.0,42.0,42.0,42.0,1.0,1
37.0,1.0,37.0,0.027000000000000003,1.0,1.0,37.0,37.0,37.0,1.0,1
83.0,326.0,27058.0,3.928,0.28600000000000003,0.6709999999999999,7.55,7741.0,18149.0,1025.0,1
6.0,17.0,102.0,2.833,0.13699999999999998,0.627,2.8,14.0,64.0,5.0,1
2.0,18.0,36.0,9.0,0.667,0.6940000000000001,24.0,24.0,25.0,1.0,1
20.0,1.0,20.0,0.05,1.0,1.0,20.0,20.0,20.0,1.0,1
11.0,552.0,6072.0,50.182,0.816,0.816,4955.0,4955.0,4955.0,1.0,1
2.0,538.0,1076.0,269.0,0.518,0.596,29.32,557.0,641.0,19.0,1
1.0,32.0,32.0,32.0,0.469,1.0,1.88,15.0,32.0,8.0,1
1.0,22.0,22.0,22.0,0.955,1.0,21.0,21.0,22.0,1.0,1
261.0,30.0,7830.0,0.115,0.063,0.09,2.4,492.0,701.0,205.0,1
5.0,2.0,10.0,0.4,0.8,0.8,8.0,8.0,8.0,1.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
